Date,AAPL,MSFT
2008-10-08,3.2067859172821045,23.010000228881836
2008-10-09,3.169286012649536,22.299999237060547
2008-10-10,3.4571430683135986,21.5
2008-10-13,3.937856912612915,25.5
2008-10-14,3.7171430587768555,24.100000381469727
2008-10-15,3.49821400642395,22.65999984741211
2008-10-16,3.6389288902282715,24.190000534057617
2008-10-17,3.4785709381103516,23.93000030517578
2008-10-20,3.515713930130005,24.719999313354492
2008-10-21,3.2674999237060547,23.360000610351562
2008-10-22,3.4596428871154785,21.530000686645508
2008-10-23,3.508213996887207,22.31999969482422
2008-10-24,3.442142963409424,21.959999084472656
2008-10-27,3.288928985595703,21.18000030517578
2008-10-28,3.568213939666748,23.100000381469727
2008-10-29,3.733928918838501,23.0
2008-10-30,3.9657139778137207,22.6299991607666
2008-10-31,3.8424999713897705,22.329999923706055
2008-11-03,3.819999933242798,22.6200008392334
2008-11-04,3.9639289379119873,23.530000686645508
2008-11-05,3.68928599357605,22.079999923706055
2008-11-06,3.539285898208618,20.8799991607666
2008-11-07,3.508570909500122,21.5
2008-11-10,3.424285888671875,21.299999237060547
2008-11-11,3.384643077850342,21.200000762939453
2008-11-12,3.2185709476470947,20.299999237060547
2008-11-13,3.4442861080169678,21.25
2008-11-14,3.2228569984436035,20.059999465942383
2008-11-17,3.1478569507598877,19.31999969482422
2008-11-18,3.211071014404297,19.6200008392334
2008-11-19,3.0817859172821045,18.290000915527344
2008-11-20,2.874643087387085,17.530000686645508
2008-11-21,2.9492859840393066,19.68000030517578
2008-11-24,3.319643020629883,20.690000534057617
2008-11-25,3.242856979370117,19.989999771118164
2008-11-26,3.392857074737549,20.489999771118164
2008-11-28,3.309643030166626,20.219999313354492
2008-12-01,3.1760709285736084,18.610000610351562
2008-12-02,3.302500009536743,19.149999618530273
2008-12-03,3.424999952316284,19.8700008392334
2008-12-04,3.2646429538726807,19.110000610351562
2008-12-05,3.357142925262451,19.8700008392334
2008-12-08,3.561429023742676,21.010000228881836
2008-12-09,3.573570966720581,20.600000381469727
2008-12-10,3.507499933242798,20.610000610351562
2008-12-11,3.392857074737549,19.450000762939453
2008-12-12,3.509643077850342,19.360000610351562
2008-12-15,3.3839290142059326,19.040000915527344
2008-12-16,3.4082140922546387,20.110000610351562
2008-12-17,3.184286117553711,19.65999984741211
2008-12-18,3.1939289569854736,19.299999237060547
2008-12-19,3.2142860889434814,19.1200008392334
2008-12-22,3.062143087387085,19.18000030517578
2008-12-23,3.0850000381469727,19.280000686645508
2008-12-24,3.0371429920196533,19.170000076293945
2008-12-26,3.064642906188965,19.1299991607666
2008-12-29,3.0932140350341797,18.959999084472656
2008-12-30,3.0817859172821045,19.34000015258789
2008-12-31,3.0482139587402344,19.440000534057617
2009-01-02,3.2410709857940674,20.329999923706055
2009-01-05,3.377856969833374,20.520000457763672
2009-01-06,3.322143077850342,20.760000228881836
2009-01-07,3.250356912612915,19.510000228881836
2009-01-08,3.31071400642395,20.1200008392334
2009-01-09,3.234999895095825,19.520000457763672
2009-01-12,3.166429042816162,19.469999313354492
2009-01-13,3.132499933242798,19.81999969482422
